zip code,location,latitude,longitude
11422,POINT (-73.73085 40.67753),40.67753, -73.73085
11104,POINT (-73.915054 40.73556),40.73556, -73.915054
10453,POINT (-73.91078 40.851936),40.851936, -73.91078
11374-2756,POINT (-73.87013 40.732243),40.732243, -73.87013
11354,POINT (-73.83413 40.771038),40.771038, -73.83413
11004,POINT (-73.72681 40.74084),40.74084, -73.72681
10453,POINT (-73.90931 40.8451),40.8451, -73.90931
11101,POINT (-73.91771 40.77039),40.77039, -73.91771
10466,POINT (-73.85988 40.89675),40.89675, -73.85988
10314,POINT (-74.15261 40.61118),40.61118, -74.15261
11411,POINT (-73.72674 40.689735),40.689735, -73.72674
11207,POINT (-73.89551 40.66077),40.66077, -73.89551
10454,POINT (-73.92734 40.811108),40.811108, -73.92734
11101,POINT (-73.939835 40.750195),40.750195, -73.939835
10452,POINT (-73.91878 40.8451),40.8451, -73.91878
11103,POINT (-73.90691 40.768887),40.768887, -73.90691
11203,POINT (-73.92493 40.644753),40.644753, -73.92493
10040,POINT (-73.92943 40.8623),40.8623, -73.92943
10314,POINT (-74.14955 40.609627),40.609627, -74.14955
11423,POINT (-73.76579 40.726444),40.726444, -73.76579
11378,POINT (-73.91893 40.732033),40.732033, -73.91893
10314,POINT (-74.169876 40.57257),40.57257, -74.169876
111354,POINT (-73.837555 40.743393),40.743393, -73.837555
10454-2701,POINT (-73.91092 40.805077),40.805077, -73.91092
11375,POINT (-73.84846 40.70786),40.70786, -73.84846
111354,POINT (-73.83951 40.762737),40.762737, -73.83951
11101,POINT (-73.95436 40.742043),40.742043, -73.95436
11205,POINT (-73.97528 40.696213),40.696213, -73.97528
11415,POINT (-73.82631 40.71709),40.71709, -73.82631
11354,POINT (-73.82523 40.781853),40.781853, -73.82523
11371,POINT (-73.877144 40.771374),40.771374, -73.877144
10452,POINT (-73.92797 40.842503),40.842503, -73.92797
10035,POINT (-73.94368 40.783333),40.783333, -73.94368
11207,POINT (-73.89714 40.67944),40.67944, -73.89714
10463,POINT (-73.897446 40.885426),40.885426, -73.897446
11422:11434,POINT (-73.80267 40.666294),40.666294, -73.80267
10463,POINT (-73.89068 40.888596),40.888596, -73.89068
10035-3501,POINT (-73.93413 40.80751),40.80751, -73.93413
10029-6408,POINT (-73.938225 40.78739),40.78739, -73.938225
11422,POINT (-73.84773 40.66997),40.66997, -73.84773
11385,POINT (-73.87954 40.692497),40.692497, -73.87954
10473,POINT (-73.8498 40.82733),40.82733, -73.8498
10451,POINT (-73.92007 40.82267),40.82267, -73.92007
11231,POINT (-73.998795 40.67181),40.67181, -73.998795
11235-2012,POINT (-73.9271 40.584366),40.584366, -73.9271
11368,POINT (-73.85349 40.759018),40.759018, -73.85349
10473,POINT (-73.84559 40.828938),40.828938, -73.84559
10305,POINT (-74.09113 40.608776),40.608776, -74.09113
11415,POINT (-73.8279 40.71517),40.71517, -73.8279
11251,POINT (-73.97723 40.7132),40.7132, -73.97723
11411,POINT (-73.72845 40.71143),40.71143, -73.72845
10454,POINT (-73.91737 40.80405),40.80405, -73.91737
10029-6408,POINT (-73.93929 40.78614),40.78614, -73.93929
11374-2756,POINT (-73.85984 40.735283),40.735283, -73.85984
11362,POINT (-73.7246 40.765427),40.765427, -73.7246
10035-3501,POINT (-73.93214 40.80522),40.80522, -73.93214
11433,POINT (-73.78581 40.688995),40.688995, -73.78581
11427,POINT (-73.75571 40.7265),40.7265, -73.75571
10017-6927,POINT (-73.97252 40.74137),40.74137, -73.97252
11385,POINT (-73.88517 40.691452),40.691452, -73.88517
10463,POINT (-73.90408 40.878),40.878, -73.90408
10465,POINT (-73.82538 40.835087),40.835087, -73.82538
11225,POINT (-73.95098 40.663906),40.663906, -73.95098
10474,POINT (-73.88225 40.823135),40.823135, -73.88225
11239-2801,POINT (-73.86239 40.653656),40.653656, -73.86239
10305,POINT (-74.0973 40.610256),40.610256, -74.0973
10010,POINT (-73.971146 40.744667),40.744667, -73.971146
10453,POINT (-73.915726 40.85947),40.85947, -73.915726
11101,POINT (-73.95135 40.743214),40.743214, -73.95135
10453,POINT (-73.9092 40.84497),40.84497, -73.9092
11436,POINT (-73.79281 40.68484),40.68484, -73.79281
11436,POINT (-73.791214 40.677982),40.677982, -73.791214
11211,POINT (-73.96219 40.70022),40.70022, -73.96219
10162,POINT (-73.949036 40.768642),40.768642, -73.949036
10475,POINT (-73.816605 40.881958),40.881958, -73.816605
11365,POINT (-73.79189 40.73937),40.73937, -73.79189
11104,POINT (-73.91912 40.731983),40.731983, -73.91912
10003,POINT (-73.99636 40.732254),40.732254, -73.99636
10029-6408,POINT (-73.94404 40.780464),40.780464, -73.94404
11371,POINT (-73.87477 40.77162),40.77162, -73.87477
10452,POINT (-73.92499 40.847897),40.847897, -73.92499
10470,POINT (-73.86711 40.88622),40.88622, -73.86711
11436,POINT (-73.791504 40.673477),40.673477, -73.791504
10468,POINT (-73.89997 40.86235),40.86235, -73.89997
10040,POINT (-73.93371 40.854168),40.854168, -73.93371
11369,POINT (-73.85857 40.75791),40.75791, -73.85857
11211,POINT (-73.92938 40.72766),40.72766, -73.92938
11222,POINT (-73.9411 40.72227),40.72227, -73.9411
11417,POINT (-73.87145 40.72956),40.72956, -73.87145
11208,POINT (-73.865395 40.676003),40.676003, -73.865395
111354,POINT (-73.83605 40.74613),40.74613, -73.83605
10155,POINT (-73.96374 40.752888),40.752888, -73.96374
10314,POINT (-74.16974 40.576965),40.576965, -74.16974
11426,POINT (-73.72287 40.734497),40.734497, -73.72287
11377,POINT (-73.9079 40.736652),40.736652, -73.9079
10457,POINT (-73.89338 40.8464),40.8464, -73.89338
10456,POINT (-73.90026 40.831196),40.831196, -73.90026
10029-6408,POINT (-73.93274 40.79337),40.79337, -73.93274
10451:10455,POINT (-73.930824 40.82214),40.82214, -73.930824
10461,POINT (-73.82664 40.85206),40.85206, -73.82664
11358:11432,POINT (-73.81027 40.73866),40.73866, -73.81027
10452,POINT (-73.9245 40.844677),40.844677, -73.9245
11368,POINT (-73.8614 40.760494),40.760494, -73.8614
10033,POINT (-73.945145 40.84932),40.84932, -73.945145
11371,POINT (-73.8666 40.769318),40.769318, -73.8666
11251,POINT (-73.981544 40.710716),40.710716, -73.981544
11206,POINT (-73.93861 40.704067),40.704067, -73.93861
111354,POINT (-73.83748 40.743767),40.743767, -73.83748
11218,POINT (-73.97209 40.650597),40.650597, -73.97209
10452,POINT (-73.921394 40.851658),40.851658, -73.921394
10453,POINT (-73.92025 40.85288),40.85288, -73.92025
11104,POINT (-73.92651 40.736145),40.736145, -73.92651
10155,POINT (-73.96252 40.75455),40.75455, -73.96252
10465,POINT (-73.8282 40.833233),40.833233, -73.8282
10014,POINT (-74.005295 40.74002),40.74002, -74.005295
10461,POINT (-73.82836 40.833282),40.833282, -73.82836
11226,POINT (-73.94727 40.656437),40.656437, -73.94727
11201,POINT (-73.99881 40.690308),40.690308, -73.99881
10452,POINT (-73.93209 40.830975),40.830975, -73.93209
11101,POINT (-73.942726 40.752037),40.752037, -73.942726
11374-2756,POINT (-73.866714 40.73177),40.73177, -73.866714
10470,POINT (-73.86266 40.894093),40.894093, -73.86266
11208,POINT (-73.99965 40.69168),40.69168, -73.99965
11224-4003,POINT (-73.97304 40.5832),40.5832, -73.97304
11355,POINT (-73.82281 40.74147),40.74147, -73.82281
10457,POINT (-73.901665 40.847775),40.847775, -73.901665
11252,POINT (-74.03465 40.6089),40.6089, -74.03465
10457,POINT (-73.90369 40.852386),40.852386, -73.90369
10451:10455,POINT (-73.930984 40.826622),40.826622, -73.930984
11231,POINT (-74.00305 40.680855),40.680855, -74.00305
11374-2756,POINT (-73.85451 40.736732),40.736732, -73.85451
11411,POINT (-73.7569 40.688004),40.688004, -73.7569
11231,POINT (-73.99678 40.66901),40.66901, -73.99678
10306,POINT (-74.11637 40.563915),40.563915, -74.11637
11235,POINT (-73.95641 40.585163),40.585163, -73.95641
11238,POINT (-73.97106 40.675236),40.675236, -73.97106
11355,POINT (-73.815056 40.7304),40.7304, -73.815056
11102,POINT (-73.91655 40.77044),40.77044, -73.91655
11234,POINT (-73.92284 40.63554),40.63554, -73.92284
11378,POINT (-73.9195 40.728928),40.728928, -73.9195
11221,POINT (-73.91916 40.690075),40.690075, -73.91916
10472,POINT (-73.856155 40.82677),40.82677, -73.856155
10462,POINT (-73.85906 40.833412),40.833412, -73.85906
10455,POINT (-73.90992 40.815933),40.815933, -73.90992
11231,POINT (-73.99883 40.672558),40.672558, -73.99883
11224,POINT (-73.98754 40.585346),40.585346, -73.98754
11435,POINT (-73.81173 40.693787),40.693787, -73.81173
11414,POINT (-73.85069 40.661777),40.661777, -73.85069
10312,POINT (-74.16984 40.570877),40.570877, -74.16984
11231,POINT (-73.997604 40.670296),40.670296, -73.997604
11436,POINT (-73.803085 40.663685),40.663685, -73.803085
11365,POINT (-73.78456 40.741524),40.741524, -73.78456
10457,POINT (-73.89426 40.843678),40.843678, -73.89426
11109,POINT (-73.9511 40.743336),40.743336, -73.9511
11206,POINT (-73.931564 40.69936),40.69936, -73.931564
11422:11434,POINT (-73.78632 40.666573),40.666573, -73.78632
11355,POINT (-73.83591 40.743374),40.743374, -73.83591
10472,POINT (-73.86121 40.826088),40.826088, -73.86121
10456,POINT (-73.90799 40.837177),40.837177, -73.90799
11235,POINT (-73.95086 40.58466),40.58466, -73.95086
10453,POINT (-73.914345 40.860535),40.860535, -73.914345
11436,POINT (-73.80129 40.669243),40.669243, -73.80129
11210,POINT (-73.949455 40.634506),40.634506, -73.949455
10039,POINT (-73.935394 40.8317),40.8317, -73.935394
11419,POINT (-73.82319 40.68662),40.68662, -73.82319
111354,POINT (-73.839516 40.742676),40.742676, -73.839516
10017-6927,POINT (-73.97214 40.742836),40.742836, -73.97214
10155,POINT (-73.96271 40.754158),40.754158, -73.96271
11357,POINT (-73.81869 40.788895),40.788895, -73.81869
11104,POINT (-73.909546 40.736294),40.736294, -73.909546
11435,POINT (-73.80607 40.68484),40.68484, -73.80607
11362,POINT (-73.73904 40.757065),40.757065, -73.73904
10463,POINT (-73.895805 40.88643),40.88643, -73.895805
11203,POINT (-73.92361 40.65605),40.65605, -73.92361
11212,POINT (-73.917145 40.669544),40.669544, -73.917145
11249,POINT (-73.959854 40.703934),40.703934, -73.959854
11426,POINT (-73.73309 40.74407),40.74407, -73.73309
11432,POINT (-73.7986 40.71713),40.71713, -73.7986
10470,POINT (-73.86147 40.89945),40.89945, -73.86147
11385,POINT (-73.899864 40.71126),40.71126, -73.899864
11237,POINT (-73.91361 40.6993),40.6993, -73.91361
10009,POINT (-73.976326 40.715263),40.715263, -73.976326
10453,POINT (-73.91295 40.86159),40.86159, -73.91295
11374-2756,POINT (-73.866875 40.73319),40.73319, -73.866875
10035,POINT (-73.9291 40.798225),40.798225, -73.9291
11234,POINT (-73.92906 40.679276),40.679276, -73.92906
10304,POINT (-74.10529 40.61023),40.61023, -74.10529
10029-6408,POINT (-73.944145 40.78176),40.78176, -73.944145
11415,POINT (-73.83152 40.71412),40.71412, -73.83152
11370,POINT (-73.90607 40.768467),40.768467, -73.90607
10314,POINT (-74.156654 40.61427),40.61427, -74.156654
11420,POINT (-73.81173 40.66669),40.66669, -73.81173
10472,POINT (-73.8668 40.83517),40.83517, -73.8668
10009,POINT (-73.97897 40.711365),40.711365, -73.97897
11421,POINT (-73.87106 40.697536),40.697536, -73.87106
10044,POINT (-73.95443 40.76241),40.76241, -73.95443
111354,POINT (-73.844376 40.74045),40.74045, -73.844376
10474,POINT (-73.884155 40.82289),40.82289, -73.884155
11249,POINT (-73.959045 40.70504),40.70504, -73.959045
11205,POINT (-73.9605 40.7024),40.7024, -73.9605
11429,POINT (-73.73696 40.71793),40.71793, -73.73696
11422,POINT (-73.74648 40.6656),40.6656, -73.74648
10472,POINT (-73.87624 40.82383),40.82383, -73.87624
11207,POINT (-73.89753 40.678234),40.678234, -73.89753
10457,POINT (-73.901764 40.84453),40.84453, -73.901764
11426,POINT (-73.7345 40.74504),40.74504, -73.7345
10017-6927,POINT (-73.97133 40.744194),40.744194, -73.97133
10009,POINT (-73.97415 40.73283),40.73283, -73.97415
11420,POINT (-73.82133 40.676487),40.676487, -73.82133
11201,POINT (-73.99627 40.699703),40.699703, -73.99627
11433,POINT (-73.78691 40.698383),40.698383, -73.78691
10474,POINT (-73.88383 40.822784),40.822784, -73.88383
10472,POINT (-73.87147 40.82472),40.82472, -73.87147
11374-2756,POINT (-73.88074 40.728645),40.728645, -73.88074
11104,POINT (-73.909225 40.736496),40.736496, -73.909225
10009:10010,POINT (-73.97483 40.718864),40.718864, -73.97483
11364,POINT (-73.75979 40.748226),40.748226, -73.75979
11415,POINT (-73.83375 40.713104),40.713104, -73.83375
11420,POINT (-73.8126 40.67536),40.67536, -73.8126
11436,POINT (-73.812096 40.6953),40.6953, -73.812096
10017-6927,POINT (-73.967026 40.749172),40.749172, -73.967026
11101,POINT (-73.93589 40.737938),40.737938, -73.93589
10460,POINT (-73.88443 40.839615),40.839615, -73.88443
11415,POINT (-73.82057 40.709747),40.709747, -73.82057
11385,POINT (-73.87017 40.70921),40.70921, -73.87017
10461,POINT (-73.88036 40.84009),40.84009, -73.88036
11214,POINT (-73.99402 40.59124),40.59124, -73.99402
11354,POINT (-73.841736 40.769333),40.769333, -73.841736
10010,POINT (-73.974266 40.73771),40.73771, -73.974266
10461,POINT (-73.8319 40.856625),40.856625, -73.8319
11436,POINT (-73.80127 40.667778),40.667778, -73.80127
11221,POINT (-73.93194 40.695114),40.695114, -73.93194
11231,POINT (-74.000275 40.674),40.674, -74.000275
11106,POINT (-73.93288 40.76399),40.76399, -73.93288
11358:11432,POINT (-73.80272 40.738403),40.738403, -73.80272
11436,POINT (-73.80596 40.683094),40.683094, -73.80596
11365,POINT (-73.79706 40.738266),40.738266, -73.79706
11235,POINT (-73.95258 40.611034),40.611034, -73.95258
11205,POINT (-73.97533 40.696087),40.696087, -73.97533
11234,POINT (-73.92809 40.61467),40.61467, -73.92809
11104,POINT (-73.92509 40.732555),40.732555, -73.92509
11370,POINT (-73.90383 40.768124),40.768124, -73.90383
11423,POINT (-73.76388 40.726357),40.726357, -73.76388
11435,POINT (-73.817245 40.70453),40.70453, -73.817245
11422:11434,POINT (-73.75739 40.665836),40.665836, -73.75739
11433,POINT (-73.796776 40.689964),40.689964, -73.796776
11239,POINT (-73.87584 40.644),40.644, -73.87584
11432,POINT (-73.78652 40.719734),40.719734, -73.78652
10014,POINT (-74.00994 40.735302),40.735302, -74.00994
11105,POINT (-73.90562 40.768684),40.768684, -73.90562
10460,POINT (-73.871445 40.849403),40.849403, -73.871445
11354,POINT (-73.836426 40.769955),40.769955, -73.836426
11359,POINT (-73.782326 40.789383),40.789383, -73.782326
11435,POINT (-73.81461 40.699512),40.699512, -73.81461
11362,POINT (-73.74765 40.75727),40.75727, -73.74765
10010,POINT (-73.97263 40.741936),40.741936, -73.97263
11020,POINT (-73.72269 40.764435),40.764435, -73.72269
11201-1832,POINT (-73.98957 40.701527),40.701527, -73.98957
10032,POINT (-73.93964 40.830154),40.830154, -73.93964
10040,POINT (-73.92681 40.853714),40.853714, -73.92681
11214,POINT (-73.99313 40.589977),40.589977, -73.99313
10453,POINT (-73.91936 40.85406),40.85406, -73.91936
10461,POINT (-73.83842 40.842564),40.842564, -73.83842
11432,POINT (-73.812126 40.71906),40.71906, -73.812126
11364:11427,POINT (-73.768394 40.73775),40.73775, -73.768394
11377,POINT (-73.89536 40.74703),40.74703, -73.89536
10302,POINT (-74.13452 40.625916),40.625916, -74.13452
11005,POINT (-73.72199 40.75544),40.75544, -73.72199
10454-2701,POINT (-73.90489 40.80819),40.80819, -73.90489
11420,POINT (-73.80163 40.666355),40.666355, -73.80163
10018,POINT (-73.9897 40.75228),40.75228, -73.9897
11429,POINT (-73.739716 40.70558),40.70558, -73.739716
11420,POINT (-73.80428 40.67461),40.67461, -73.80428
11368,POINT (-73.84962 40.748203),40.748203, -73.84962
10027,POINT (-73.948685 40.815693),40.815693, -73.948685
11375,POINT (-73.84809 40.725727),40.725727, -73.84809
11001,POINT (-73.78957 40.70722),40.70722, -73.78957
11426,POINT (-73.73246 40.74355),40.74355, -73.73246
11207,POINT (-73.89881 40.657406),40.657406, -73.89881
10460,POINT (-73.87228 40.84226),40.84226, -73.87228
11234,POINT (-73.90498 40.59907),40.59907, -73.90498
11224,POINT (-73.98867 40.5743),40.5743, -73.98867
11214,POINT (-73.98799 40.585976),40.585976, -73.98799
11420,POINT (-73.8051 40.66762),40.66762, -73.8051
11201-1832,POINT (-73.98458 40.69986),40.69986, -73.98458
11377,POINT (-73.907715 40.736572),40.736572, -73.907715
11109,POINT (-73.946106 40.74106),40.74106, -73.946106
10009:10010,POINT (-73.97183 40.728035),40.728035, -73.97183
10456,POINT (-73.904915 40.827274),40.827274, -73.904915
11436,POINT (-73.79837 40.674088),40.674088, -73.79837
11415,POINT (-73.9306 40.71445),40.71445, -73.9306
11236,POINT (-73.89559 40.623886),40.623886, -73.89559
10305,POINT (-74.07613 40.606182),40.606182, -74.07613
11411,POINT (-73.727554 40.707436),40.707436, -73.727554
11238,POINT (-73.96662 40.6753),40.6753, -73.96662
10314,POINT (-74.121086 40.607857),40.607857, -74.121086
11416,POINT (-73.86343 40.684002),40.684002, -73.86343
11377,POINT (-73.89972 40.740364),40.740364, -73.89972
11227,POINT (-73.97985 40.687344),40.687344, -73.97985
10460,POINT (-73.87377 40.836617),40.836617, -73.87377
111354,POINT (-73.84258 40.741455),40.741455, -73.84258
10304,POINT (-74.08879 40.608253),40.608253, -74.08879
10306,POINT (-74.11192 40.571625),40.571625, -74.11192
10475,POINT (-73.82827 40.878468),40.878468, -73.82827
10467,POINT (-73.885284 40.879215),40.879215, -73.885284
11433,POINT (-73.80414 40.701458),40.701458, -73.80414
10014,POINT (-74.010666 40.72983),40.72983, -74.010666
11370,POINT (-73.88903 40.76663),40.76663, -73.88903
10304,POINT (-74.114716 40.61132),40.61132, -74.114716
11252,POINT (-74.023964 40.60481),40.60481, -74.023964
11235-2012,POINT (-73.93788 40.58584),40.58584, -73.93788
10458,POINT (-73.872406 40.856487),40.856487, -73.872406
11252,POINT (-74.020355 40.604095),40.604095, -74.020355
10461,POINT (-73.83081 40.857784),40.857784, -73.83081
11205,POINT (-73.95583 40.69299),40.69299, -73.95583
11101,POINT (-73.93935 40.738533),40.738533, -73.93935
10461,POINT (-73.837654 40.830402),40.830402, -73.837654
10040,POINT (-73.93166 40.85575),40.85575, -73.93166
10314,POINT (-74.15677 40.61636),40.61636, -74.15677
10465,POINT (-73.82629 40.846504),40.846504, -73.82629
112321,POINT (-74.002754 40.677605),40.677605, -74.002754
11104,POINT (-73.932014 40.73718),40.73718, -73.932014
11239,POINT (-73.884514 40.63136),40.63136, -73.884514
10033,POINT (-73.93034 40.84603),40.84603, -73.93034
11422:11434,POINT (-73.75194 40.665737),40.665737, -73.75194
10301,POINT (-74.09844 40.611313),40.611313, -74.09844
10472,POINT (-73.878136 40.823578),40.823578, -73.878136
11354,POINT (-73.832756 40.76095),40.76095, -73.832756
